,packing_fraction
11902,0.1022059392629662
11903,0.10220593926296623
11904,0.10220593926296623
11905,0.10220593926296626
11906,0.10220593926296626
11907,0.10220593926296626
11908,0.10220593926296626
11909,0.10220593925858917
11910,0.10220593926774196
11911,0.10220593946797712
11912,0.10220593947894352
11913,0.10220593947903786
11914,0.10220593947904492
11915,0.10220593947904823
11916,0.10220594230423681
11917,0.1022059437992125
11918,0.10220594378859489
11919,0.10220594414452289
11920,0.1022059441729765
11921,0.10220594418285212
11922,0.10220595437224643
11923,0.10220595812122713
11924,0.10220596042016952
11925,0.10220596049709482
11926,0.10220596108223332
11927,0.10220596121677265
11928,0.10220596122815195
11929,0.102205961291732
11930,0.10220596130455505
11931,0.10220596131399957
11932,0.10220596131792642
11933,0.10220596131886046
11934,0.10220596131909739
11935,0.10220596131911798
11936,0.10220596131911869
11937,0.1022059613191196
11938,0.10220596131911985
11939,0.10220596131912006
11940,0.10220596131912031
11941,0.10220596131912049
11942,0.10220596131912067
11943,0.10220596131912067
11944,0.10220596131912067
11945,0.10220596131912067
11946,0.10220596131912067
11947,0.10220596131912067
11948,0.10220596131912067
11949,0.10220596131912671
11950,0.10220596131912747
11951,0.10220596131912801
11952,0.10220596131912821
11953,0.10220596131912824
11954,0.10220596131912825
11955,0.10220596131912826
11956,0.10220596131912829
11957,0.10220596131914972
11958,0.10220596131915331
11959,0.10220596131915331
11960,0.10220596131915331
11961,0.10220596131915331
11962,0.10220596131915333
11963,0.10220598613814992
11964,0.10220599029378054
11965,0.10220599029663714
11966,0.10220599036345691
11967,0.10220599036413114
11968,0.10220599036414095
11969,0.10220599036417938
11970,0.10220599036418153
11971,0.10220599036418469
11972,0.10220599036418478
11973,0.10220599036418478
11974,0.10220599036418483
11975,0.10220598572415988
11976,0.10220611208143553
11977,0.10220612092047279
11978,0.10220612989452067
11979,0.1022061393132597
11980,0.10220614332773996
11981,0.1022061443690218
11982,0.10220614586767011
11983,0.10220614610964063
11984,0.10220614656947012
11985,0.10220614663464697
11986,0.10220614666653541
11987,0.10220614668636537
11988,0.10220614668813176
11989,0.1022061466891633
11990,0.10220614668921527
11991,0.10220614668944798
11992,0.10220614668948366
11993,0.10220614668950026
11994,0.10220614668950363
11995,0.10220614668950476
11996,0.10220614668950521
11997,0.1022061466895054
11998,0.10220614668950542
11999,0.10220614668740703
12000,0.10220614669395253
12001,0.10220614669593688
12002,0.10220614669707156
12003,0.10220614669761423
12004,0.10220614669779747
12005,0.10220614669784024
12006,0.1022061466978927
12007,0.10220614669789448
12008,0.10220614905270137
12009,0.10220614947116018
12010,0.10220614963305952
12011,0.10220614971813452
12012,0.10220614975992719
12013,0.1022061498238522
12014,0.10220614987734392
12015,0.10220614988612124
12016,0.10220614989677614
12017,0.10220614991214443
12018,0.10220614991999288
12019,0.10220614992044767
12020,0.10220614992067918
12021,0.1022061499210702
12022,0.10220614992114638
12023,0.10220614992117062
12024,0.10220614992117215
12025,0.10220614992117448
12026,0.10220614992117558
12027,0.10220614992117583
12028,0.10220614992117598
12029,0.10220614992117616
12030,0.1022061499211763
12031,0.1022061499211763
12032,0.10220614992117633
12033,0.10220614992117633
12034,0.10220614992117634
12035,0.10220614992117635
12036,0.10220614992117635
12037,0.10220614992376385
12038,0.10220614992407799
12039,0.10220614992417297
12040,0.10220614992464493
12041,0.10220614992468244
12042,0.10220614992468388
12043,0.10220614992468502
12044,0.10220614992468517
12045,0.10220614992468546
12046,0.10220614992468635
12047,0.10220614992468649
12048,0.1022061499246866
12049,0.1022061499246866
12050,0.1022061499246866
12051,0.10220614992468662
12052,0.10220614992468666
12053,0.10220614992468666
12054,0.10220614992468666
12055,0.10220614992468667
12056,0.10220614992468667
12057,0.10220614992468667
12058,0.10220614992468668
12059,0.10220614992468668
12060,0.10220614992468668
12061,0.10220614992468668
12062,0.10220614992468668
12063,0.10220614992468668
12064,0.10220614992468668
12065,0.10220614992468668
12066,0.10220773178569646
12067,0.10220814696715078
12068,0.10220831992952287
12069,0.10220837158775331
12070,0.10220840567726652
12071,0.10220841310734693
12072,0.10220841525795443
12073,0.10220841561276492
12074,0.10220841573245534
12075,0.10220841593324735
12076,0.10220841652884437
12077,0.10220841661680914
12078,0.10220841662456331
12079,0.10220841663593569
12080,0.10220841663818198
12081,0.10220841664698742
12082,0.10220841664769403
12083,0.10220841664790718
12084,0.10220841664796505
12085,0.1022084166479787
12086,0.1022084166479823
12087,0.10220841664798233
12088,0.10220841664798247
12089,0.10220841664798255
12090,0.10220841664798255
12091,0.10220841664798255
12092,0.10220841664798255
12093,0.10220841664798255
12094,0.10220841664798258
12095,0.10220841664798258
12096,0.10220841664798258
12097,0.10220841664798258
12098,0.10220841664798258
12099,0.10220841664798258
12100,0.10220841664798258
12101,0.10220841664798258
12102,0.10220841664798258
12103,0.10220841664798258
12104,0.10220841664798258
12105,0.10220841664798258
12106,0.10220841664798258
12107,0.10220841664798258
12108,0.10220841664798258
12109,0.10220841664798258
12110,0.10220841664798258
12111,0.10220841664798258
12112,0.10220841664798258
12113,0.10220841664798258
12114,0.10220841664798258
12115,0.10220841664798258
12116,0.10220841664798258
12117,0.10220841664798258
12118,0.10220841664798258
12119,0.10220841664798258
12120,0.10220841664798258
12121,0.10220841664798258
12122,0.10220841664798258
12123,0.10220841664798258
12124,0.10220841664798258
12125,0.10220841664798258
12126,0.10220841664798258
12127,0.10220841664798258
12128,0.10220841664798258
12129,0.10220841664798258
12130,0.10220841664798258
12131,0.10220841664798258
12132,0.10220841664798258
12133,0.10220841664798258
12134,0.10220845691476606
12135,0.10220847268239319
12136,0.10220847355229111
12137,0.10220847374468132
12138,0.10220847391635275
12139,0.10220847394577978
12140,0.10220847394965145
12141,0.10220847395017033
12142,0.10220847395056554
12143,0.10220847395062346
12144,0.10220847395066888
12145,0.10220847395073404
12146,0.10220847395073993
12147,0.10220847395074079
12148,0.10220847395074104
12149,0.10220847395074105
12150,0.10220847395074106
12151,0.10220847395074106
12152,0.10220847395074106
12153,0.10220847395074106
12154,0.10220847395074106
12155,0.10220847395074109
12156,0.10220847395074109
12157,0.10220847395074109
12158,0.10220847395073189
12159,0.10220847395074681
12160,0.10220847395075074
12161,0.10220847395075108
12162,0.10220847395075128
12163,0.10220847395075137
12164,0.10220847395075154
12165,0.10220847395075179
12166,0.10220847395075179
12167,0.1022084739507518
12168,0.1022084739507518
12169,0.10220847395075182
12170,0.10220847395075183
12171,0.10220847395075183
12172,0.10220847395075185
12173,0.10220847395075189
12174,0.1022084739507519
12175,0.1022084739507519
12176,0.10220847395075192
12177,0.10220847395075192
12178,0.10220847395075192
12179,0.10220847395075192
12180,0.10220847395075192
12181,0.10220847395075192
12182,0.10220847395075192
12183,0.10220847395075192
12184,0.10220847395075192
12185,0.10220847395075192
12186,0.10220847395075192
12187,0.10220847395075192
12188,0.10220847395075192
12189,0.10220847395075192
12190,0.10220847395075192
12191,0.10220847395075192
12192,0.10220847395075192
12193,0.10220847395075192
12194,0.10220847395075192
12195,0.10220847395075192
12196,0.10220847395075192
12197,0.10220847395075192
12198,0.10220847395075192
12199,0.10220847395075192
12200,0.10220847395075192
12201,0.10220847395075192
12202,0.10220847395075192
12203,0.10220847395075192
12204,0.10220847395075192
12205,0.10220847395075192
12206,0.10220847395075192
12207,0.10220847395075192
12208,0.10220847395075192
12209,0.10220847395075192
12210,0.10220847395075192
12211,0.10220847395075192
12212,0.10220847395075192
12213,0.10220847395362588
12214,0.10220847395367176
12215,0.10221231166191713
12216,0.10221335211693444
12217,0.10221340429547396
12218,0.10221342359958888
12219,0.1022134249710056
12220,0.1022134261428937
12221,0.10221342628941982
12222,0.10221342631217056
12223,0.10221342631494353
12224,0.10221342631551311
12225,0.1022134263155621
12226,0.10221342631568048
12227,0.10221342631568034
12228,0.10221342631569766
12229,0.10221342631570167
12230,0.10221342631570246
12231,0.10221342631570347
12232,0.10221342631573557
12233,0.10221342631577339
12234,0.10221342631578195
12235,0.1022134263157823
12236,0.10221342631578301
12237,0.10221342631578302
12238,0.1022134263158
12239,0.10221342631581022
12240,0.10221342631581039
12241,0.10221342631581061
12242,0.10221342631581082
12243,0.10221342631581087
12244,0.10221342631581094
12245,0.10221342631581094
12246,0.10221342631581094
12247,0.10221342631581094
12248,0.10221342631581094
12249,0.10221342631581094
12250,0.10221342631581094
12251,0.10221342631581098
12252,0.10221342631581098
12253,0.102213426315811
12254,0.10221342819255538
12255,0.10221342847443028
12256,0.1022134284918302
12257,0.1022134284954573
12258,0.10221342849654606
12259,0.10221342849691228
12260,0.10221342849800204
12261,0.10221342849836636
12262,0.10221342849884626
12263,0.10221342849887255
12264,0.10221342849887849
12265,0.10221342849895282
12266,0.10221342849898954
12267,0.1022134284989985
12268,0.1022134284989999
12269,0.10221342849900268
12270,0.10221342849900285
12271,0.10221342849900332
12272,0.10221342849900332
12273,0.10221342849900332
12274,0.10221342849900347
12275,0.10221342849900347
12276,0.10221342849900347
12277,0.10221342844034757
12278,0.10221342851097776
12279,0.10221342851782814
12280,0.10221342853611548
12281,0.10221342853768224
12282,0.10221342853803007
12283,0.10221342853923525
12284,0.10221342854048555
12285,0.1022134285404904
12286,0.10221342854052344
12287,0.10221342854052745
12288,0.10221342854052924
12289,0.10221342854052941
12290,0.10221342854052942
12291,0.10221342854052974
12292,0.10221342854052975
12293,0.10221342854052977
12294,0.10221342854052977
12295,0.10221342854052977
12296,0.10221342854052977
12297,0.10221342854052977
12298,0.10221342854052977
12299,0.10221342854052977
12300,0.10221342854052977
12301,0.10221342854052977
12302,0.10221342854052977
12303,0.10221342854052977
12304,0.10221342854052977
12305,0.10221342854052977
12306,0.10221342976299329
12307,0.1022134315927875
12308,0.10221343171896735
12309,0.10221343173214302
12310,0.10221343173558095
12311,0.1022134317363036
12312,0.10221343173638377
12313,0.10221343173642729
12314,0.10221343173644434
12315,0.10221343173644887
12316,0.102213431736454
12317,0.10221343173645439
12318,0.1022134317364546
12319,0.10221343173645474
12320,0.10221343445476345
12321,0.10221343740593108
12322,0.10221343791617672
12323,0.10221343795594756
12324,0.10221343795731723
12325,0.10221343795850325
12326,0.10221343796071639
12327,0.1022134379611426
12328,0.10221343796137192
12329,0.10221343796139166
12330,0.10221343796141016
12331,0.10221343796141913
12332,0.10221343796142295
12333,0.10221343796142691
12334,0.10221343796142711
12335,0.10221343796142826
12336,0.10221343796338828
12337,0.10221343796507976
12338,0.1022134379663617
12339,0.10221343796722719
12340,0.10221343796725814
12341,0.10221343796725875
12342,0.10221343796725935
12343,0.10221343796725978
12344,0.10221343796725998
12345,0.10221343796726003
12346,0.10221343796726003
12347,0.10221343796726003
12348,0.10221343796726007
12349,0.10221343796726007
12350,0.10221343796726007
12351,0.10221343796726007
12352,0.10221343796726008
12353,0.10221343796726008
12354,0.10221343796722783
12355,0.1022134379672407
12356,0.1022134379672467
12357,0.10221343796724791
12358,0.10221343796724795
12359,0.10221343796724808
12360,0.10221343796724808
12361,0.10221343796724808
12362,0.10221343796724808
12363,0.10221343796724808
12364,0.10221343796724808
12365,0.1022134379672481
12366,0.10221343796724816
12367,0.10221343796724816
12368,0.10221343796724816
12369,0.10221343796724816
12370,0.1022137137578075
12371,0.1022137229391
12372,0.10221372342966202
12373,0.10221372352626301
12374,0.10221372352634259
12375,0.10221372352634989
12376,0.1022137235263669
12377,0.10221372352637938
12378,0.10221372352638296
12379,0.10221372352638307
12380,0.10221372352638307
12381,0.10221372352638307
12382,0.10221372352638307
12383,0.1022137235263831
12384,0.1022137235263831
12385,0.10221372352638311
12386,0.10221372352638311
12387,0.10221372352638311
12388,0.10221372352638311
12389,0.10221372352638311
12390,0.10221372352638312
12391,0.10221372352638312
12392,0.10221372352638312
12393,0.10221372352638312
12394,0.10221372352638312
12395,0.10221372352638312
12396,0.10221372352638312
12397,0.10221372352638312
12398,0.10221372352638312
12399,0.10221372352638312
12400,0.10221372352638312
12401,0.10221372352638312
12402,0.10221372352638312
12403,0.10221372352638312
12404,0.10221372352638312
12405,0.10221372352638312
12406,0.10221372352638312
12407,0.10221372352638312
12408,0.10221372352638312
12409,0.10221372352638312
12410,0.10221372352638312
12411,0.10221372352638312
12412,0.10221372352638312
12413,0.10221372352638312
12414,0.10221372352638312
12415,0.10221372352638312
12416,0.10221372352638312
12417,0.10221372352638312
12418,0.10221372352638312
12419,0.10221372352638312
12420,0.10221372352638312
12421,0.10221372352638312
12422,0.10221372352638312
12423,0.10221380494729891
12424,0.10221383588766418
12425,0.10221384010350715
12426,0.10221384129660288
12427,0.10221384181473303
12428,0.10221384210818031
12429,0.102213842145008
12430,0.10221384214615464
12431,0.10221384214713751
12432,0.1022138421474798
12433,0.10221384214751376
12434,0.10221384214753072
12435,0.10221384214754677
12436,0.10221384214755527
12437,0.10221384214755626
12438,0.10221384214755626
12439,0.10221384214755626
12440,0.10221384214755626
12441,0.10221384214755626
12442,0.10221384214755626
12443,0.10221384214755626
12444,0.10221384214755626
12445,0.10221384214755626
12446,0.10221384214755626
12447,0.10221384214755626
12448,0.10221384214755626
12449,0.10221384214755626
12450,0.10221384214755627
12451,0.10221384214755627
12452,0.10221384214755627
12453,0.10221384214755627
12454,0.10221384214755627
12455,0.10221384214755627
12456,0.10221384214755627
12457,0.10221384214755627
12458,0.10221384214755627
12459,0.10221384214755627
12460,0.10221384214755627
12461,0.10221384214755627
12462,0.10221384214755627
12463,0.10221384214755627
12464,0.10221384214755627
12465,0.10221384214755627
12466,0.10221384214755627
12467,0.10221384214755627
12468,0.10221384214755627
12469,0.10221384214755627
12470,0.10221384214755627
12471,0.10221384214755627
12472,0.10221384214755627
12473,0.10221384214755627
12474,0.10221384214755627
12475,0.10221384214755627
12476,0.10221384214755627
12477,0.10221384214755627
12478,0.10221384214755627
12479,0.10221384214755627
12480,0.10221384214755627
12481,0.10221384214755627
12482,0.10221384214755638
12483,0.10221384214755638
12484,0.10221384214755638
12485,0.10221384214755638
12486,0.10221384214755638
12487,0.10221387763917465
12488,0.10221387812210855
12489,0.10221387862541861
12490,0.10221387930781771
12491,0.10221387935682548
12492,0.10221387961404071
12493,0.10221387963293893
12494,0.1022138796452131
12495,0.10221387965381236
12496,0.10221387965499518
12497,0.10221387965523135
12498,0.10221387965566057
12499,0.10221387965568635
12500,0.10221387965568905
12501,0.10221387965568944
12502,0.10221387965568972
12503,0.10221387965568976
12504,0.10221387965568983
12505,0.1022138796555636
12506,0.10221387965563884
12507,0.1022138796557146
12508,0.10221387965571838
12509,0.10221387965571996
12510,0.10221387965572219
12511,0.10221387965572223
12512,0.10221387965572225
12513,0.10221387965572233
12514,0.10221387965572235
12515,0.10221387965572236
12516,0.10221387965572236
12517,0.10221387965572236
12518,0.10221387965572239
12519,0.10221387965572239
12520,0.10221387965572239
12521,0.1022138796557224
12522,0.1022138796557224
12523,0.1022138796557224
12524,0.10221387965572241
12525,0.10221387965572241
12526,0.10221387965572241
12527,0.10221387965572241
12528,0.10221387965572241
12529,0.10221387965572241
12530,0.10221387965572241
12531,0.10221387965572243
12532,0.10221387965572243
12533,0.10221387965572243
12534,0.10221387965572243
12535,0.10221387965572243
12536,0.10221387965572243
12537,0.10221387965572243
12538,0.10221387965572243
12539,0.10221387965572243
12540,0.10221387965572243
12541,0.10221387965572243
12542,0.10221387965572243
12543,0.10221387965572243
12544,0.10221387965572243
12545,0.10221387965572243
12546,0.10221387965572243
12547,0.10221387965572243
12548,0.10221387965572243
12549,0.10221387965572243
12550,0.10221387965572243
12551,0.10221387965572243
12552,0.10221387965572243
12553,0.10221387965572243
12554,0.10221387965572243
12555,0.10221387965572243
12556,0.10221387965572243
12557,0.10221387965572243
12558,0.10221387965572243
12559,0.10221387965572243
12560,0.10221387965572243
12561,0.10221387965572243
12562,0.10221387965572243
12563,0.10221387965572243
12564,0.10221387965572243
12565,0.10221387965572243
12566,0.10221387965572243
12567,0.10221387965572243
12568,0.10221387965572243
12569,0.10221387965572243
12570,0.10221387965572243
12571,0.10221387965572305
12572,0.10221387965572318
12573,0.1022138796557232
12574,0.10221387965572323
12575,0.10221387965572325
12576,0.10221387965572325
12577,0.10221387965572325
12578,0.10221387965572325
12579,0.10221387965572325
12580,0.10221387965572325
12581,0.10221387965572332
12582,0.10221387965572336
12583,0.10221387965572336
12584,0.10221387965572336
12585,0.10221387965572336
12586,0.10221387965572336
12587,0.10221387965572336
12588,0.10221387965572336
12589,0.10221387965572336
12590,0.10221387965572336
12591,0.10221387189907381
12592,0.10221387423307647
12593,0.10221387555521187
12594,0.10221387947039647
12595,0.10221388105506332
12596,0.10221388107504885
12597,0.10221388108657185
12598,0.10221388109876868
12599,0.10221388110311326
12600,0.1022138811109695
12601,0.1022138811112601
12602,0.10221388111134792
12603,0.10221388111150062
12604,0.10221388111161024
12605,0.10221388111161886
12606,0.10221388111162213
12607,0.10221388111162542
12608,0.10221388111162616
12609,0.10221388111162671
12610,0.10221388111162684
12611,0.10221388111162694
12612,0.10221388111162712
12613,0.10221388111162712
12614,0.10221388111162717
12615,0.10221388111162723
12616,0.10221388111162723
12617,0.10221388111162723
12618,0.10221388111162723
12619,0.10221388111162723
12620,0.10221388111162723
12621,0.10221388111162724
12622,0.10221388111162726
12623,0.10221388111162727
12624,0.10221388111162728
12625,0.10221388111162731
12626,0.10221388111162731
12627,0.10221388111162731
12628,0.10221388111162731
12629,0.10221388111162731
12630,0.10221388111162731
12631,0.10221388111162731
12632,0.10221388111162731
12633,0.10221388111162731
12634,0.10221388111162731
12635,0.10221388111162731
12636,0.10221388111162731
12637,0.10221388111162731
12638,0.10221388112520181
12639,0.10221388112576713
12640,0.10221388112576366
12641,0.10221388112595929
12642,0.10221388112636264
12643,0.10221388112647835
12644,0.10221388112658127
12645,0.1022138811265998
12646,0.10221388112660003
12647,0.10221388112688061
12648,0.10221388112695377
12649,0.10221388112697033
12650,0.10221388112697287
12651,0.10221388112697573
12652,0.10221388112697694
12653,0.10221388112697734
12654,0.10221388112697767
12655,0.10221388112697782
12656,0.10221388112723946
12657,0.10221388112735313
12658,0.10221388112736707
12659,0.10221388112737063
12660,0.10221388112737227
12661,0.10221388112737514
12662,0.10221388112737546
12663,0.10221388112737645
12664,0.10221388112737703
12665,0.1022138811273771
12666,0.10221388112737717
12667,0.10221388112737718
12668,0.10221388112737718
12669,0.10221388112737718
12670,0.10221388112737718
12671,0.10221388112737718
12672,0.10221388112737718
12673,0.10221411963939075
12674,0.10221413034535962
12675,0.10221414325533018
12676,0.10221414429696303
12677,0.10221414516570038
12678,0.10221414582887026
12679,0.10221414654552864
12680,0.10221623543189785
12681,0.1022164421413361
12682,0.10221644935294892
12683,0.10221647746416672
12684,0.10221648705750988
12685,0.10221648924813247
12686,0.10221649208092372
12687,0.10221649215089458
12688,0.10221649215574581
12689,0.1022164921604344
12690,0.10221649216260309
12691,0.10221649216270647
12692,0.10221649216274235
12693,0.10221649216274996
12694,0.10221649216275033
12695,0.10221649216275057
12696,0.10221649216275058
12697,0.10221649216275058
12698,0.10221649216275058
12699,0.10221649216275061
12700,0.10221649216275062
12701,0.10221649216275062
12702,0.10221649216275065
12703,0.10221649216275065
12704,0.10221649216275065
12705,0.10221649216275065
12706,0.10221649216275065
12707,0.10221649216275065
12708,0.10221649216275065
12709,0.10221649216275065
12710,0.10221649216275065
12711,0.10221649216275065
12712,0.10221649216275065
12713,0.10221649216275065
12714,0.10221649216275065
12715,0.10221649216275065
12716,0.10221649216275065
12717,0.10221649216275065
12718,0.10221649216275065
12719,0.10221649216275065
12720,0.10221649216275065
12721,0.10221649216275065
12722,0.10221649216275065
12723,0.10221649216275065
12724,0.10221649216275065
12725,0.10221649216275065
12726,0.10221649216275065
12727,0.10221649216275065
12728,0.10221649216275065
12729,0.10221649216275065
12730,0.10221649216275065
12731,0.10221649216275065
12732,0.10221649216275065
12733,0.10221649216275065
12734,0.10221649216275065
12735,0.10221649216271153
12736,0.10221649216276903
12737,0.10221649216277585
12738,0.1022164921627786
12739,0.10221649216278328
12740,0.10221649216278421
12741,0.10221649216278493
12742,0.10221649216278524
12743,0.10221649216278525
12744,0.10221649216278525
12745,0.10221649216278528
12746,0.10221649216278529
12747,0.10221649216278532
12748,0.10221649216278532
12749,0.10221649216278532
12750,0.10221649216278535
12751,0.10221649216278536
12752,0.10221649216278536
12753,0.1022164921627854
12754,0.1022164921627854
12755,0.1022164921627854
12756,0.1022164921627854
12757,0.1022164921627854
12758,0.1022164921627854
12759,0.1022164921627854
12760,0.1022164921627854
12761,0.1022164921627854
12762,0.1022164921627854
12763,0.10221649216278555
12764,0.10221649216278628
12765,0.10221649216278628
12766,0.10221649216278628
12767,0.10221649216278628
12768,0.10221649216278628
12769,0.1022164921627863
12770,0.1022164921627863
12771,0.1022164921627863
12772,0.1022164921627863
12773,0.10221649216278636
12774,0.10221649216278637
12775,0.10221649216278637
12776,0.10221649216278637
12777,0.10221649216278637
12778,0.10221649216278639
12779,0.10221649216278639
12780,0.1022164921627864
12781,0.10221649216278643
12782,0.10221649216278643
12783,0.10221649216278643
12784,0.10221649216278643
12785,0.10221649216278643
12786,0.10221649216278643
12787,0.10221649216278643
12788,0.10221649216278643
12789,0.10221649216278643
12790,0.10221649216278643
12791,0.10221649216278644
12792,0.10221649216278644
12793,0.10221649216278644
12794,0.10221649216278647
12795,0.1022164921627865
12796,0.10221649216278651
12797,0.10221649216278651
12798,0.10221649216278651
12799,0.10221649216278651
12800,0.10221649216278651
12801,0.10221649216278651
12802,0.10221649294947184
12803,0.10221649554331054
12804,0.10221649619234663
12805,0.10221649637197751
12806,0.10221649649933283
12807,0.10221649661191075
12808,0.10221649662593942
12809,0.10221649663718263
12810,0.1022164966372688
12811,0.10221649663736418
12812,0.1022164966374358
12813,0.10221649663751094
12814,0.10221649663752169
12815,0.10221649663752705
12816,0.10221649663752984
12817,0.10221649663753041
12818,0.10221649663753048
12819,0.1022164966375305
12820,0.10221649663753053
12821,0.10221649663753053
12822,0.10221649663753053
12823,0.10221649663753053
12824,0.10221649663753055
12825,0.10221649663753055
12826,0.10221649663753059
12827,0.10221649663753059
12828,0.10221649663753059
12829,0.10221649663753059
12830,0.10221649663753059
12831,0.10221649663753059
12832,0.10221649663753059
12833,0.10221649663753059
12834,0.10221649663753059
12835,0.10221649663753062
12836,0.10221649663753063
12837,0.10221649663753063
12838,0.10221649663753064
12839,0.10221649663753064
12840,0.10221649663753064
12841,0.10221649663753064
12842,0.10221649663753064
12843,0.10221649663755297
12844,0.10221649663756435
12845,0.10221649663757516
12846,0.10221649663757996
12847,0.1022165034477842
12848,0.10221650400733419
12849,0.10221650403833021
12850,0.10221650404334745
12851,0.10221650404352027
12852,0.10221650404364463
12853,0.10221650404364835
12854,0.10221650404365071
12855,0.10221650404365087
12856,0.10221650404365105
12857,0.10221650404365105
12858,0.10221650404365139
12859,0.10221650404404341
12860,0.10221650404408444
12861,0.10221650404409195
12862,0.10221650404409231
12863,0.10221650404409248
12864,0.10221650404409284
12865,0.10221650404409288
12866,0.10221650404409294
12867,0.10221650404414956
12868,0.10221650404417155
12869,0.1022165040441719
12870,0.10221650404417254
12871,0.10221650404417258
12872,0.10221650404417264
12873,0.10221650458118156
12874,0.10221650465985559
12875,0.10221650467511044
12876,0.10221650468093305
12877,0.10221650468139877
12878,0.10221650468162022
12879,0.10221650468185643
12880,0.10221650468195922
12881,0.10221650468195934
12882,0.10221650468195954
12883,0.10221650468196002
12884,0.10221650468196038
12885,0.10221650468196052
12886,0.10221650468196052
12887,0.10221650468196052
12888,0.10221650468196057
12889,0.10221650468196057
12890,0.10221650468196057
12891,0.10221650468196057
12892,0.1022165046819606
12893,0.1022165046819606
12894,0.1022165046819606
12895,0.10221650468196063
12896,0.10221650468196063
12897,0.10221650468196063
12898,0.10221650468196063
12899,0.10221650570790573
12900,0.10221650579427155
12901,0.10221650580874793
12902,0.10221650581087051
12903,0.10221650581137995
12904,0.10221650581190089
12905,0.10221650581210782
12906,0.1022165058122431
12907,0.10221650581229427
12908,0.10221650581229441
12909,0.10221650581229444
12910,0.10221650581229232
12911,0.10221650581230031
12912,0.10221650581230494
12913,0.10221650581230535
12914,0.10221650581230549
12915,0.10221650581230571
12916,0.10221650581230575
12917,0.10221650581230575
12918,0.1022165058123058
12919,0.1022165058123058
12920,0.1022165058123058
12921,0.10221650581230586
12922,0.10221650581230587
12923,0.10221650581230589
12924,0.10221650581230592
12925,0.10221650581230592
12926,0.10221650646031451
12927,0.10221650646779909
12928,0.1022165064720353
12929,0.10221650647217101
12930,0.10221650647227122
12931,0.10221650647226932
12932,0.10221650647237372
12933,0.10221650647241019
12934,0.10221650647242687
12935,0.10221650647243856
12936,0.10221650647243967
12937,0.10221650647244133
12938,0.10221650647263485
12939,0.1022165064727403
12940,0.1022165064727471
12941,0.10221650647275222
12942,0.10221650647275349
12943,0.10221650647275468
12944,0.10221650647275493
12945,0.10221650647275496
12946,0.10221650647275496
12947,0.10221650647386578
12948,0.10221650647502921
12949,0.10221650647511658
12950,0.10221650647513794
12951,0.10221650647515067
12952,0.10221650647515383
12953,0.10221650647515554
12954,0.10221650647515591
12955,0.10221650647515723
12956,0.1022165064751579
12957,0.10221650647515805
12958,0.10221650647515813
12959,0.10221650647515822
12960,0.10221650714376188
12961,0.1022165073387379
12962,0.10221650748162486
12963,0.1022165074911179
12964,0.1022165074998712
12965,0.10221650750882515
12966,0.10221650751071122
12967,0.10221650751114827
12968,0.10221650751292098
12969,0.10221650751321101
12970,0.10221650751349089
12971,0.10221650751357694
12972,0.10221650751362517
12973,0.1022165075136364
12974,0.10221650751365181
12975,0.10221650751365248
12976,0.10221650751365301
12977,0.10221650751365303
12978,0.10221650751365303
12979,0.10221650751365303
12980,0.10221650751365303
12981,0.10221650751365303
12982,0.10221650751365303
12983,0.10221650751365303
12984,0.10221650751365303
12985,0.10221650751365303
12986,0.10221650751365303
12987,0.10221650751365303
12988,0.10221650848903817
12989,0.10221652137131282
12990,0.1022165223259768
12991,0.1022165178482955
12992,0.10221654630192933
12993,0.1022165743812935
12994,0.10221657439325271
12995,0.10221657439437672
12996,0.10221657439552409
12997,0.10221657439676969
12998,0.10221657562670125
12999,0.10221657907002167
13000,0.1022165800702343
13001,0.10221658075147291
13002,0.10221658097042598
13003,0.10221658107871513
13004,0.10221658108712658
13005,0.10221658109679108
13006,0.10221658109990814
13007,0.1022165811004449
13008,0.10221658110097451
13009,0.10221658110109731
13010,0.10221658110117005
13011,0.10221658110139303
13012,0.10221658110139491
13013,0.10221658110139509
13014,0.1022165811013953
13015,0.10221658110139538
13016,0.10221658110139542
13017,0.10221658110139542
13018,0.1022165811011292
13019,0.10221658110152179
13020,0.10221658110322437
13021,0.10221658110345541
13022,0.10221658110345619
13023,0.10221658110354682
13024,0.10221658110356596
13025,0.10221658110359276
13026,0.10221658110359814
13027,0.10221658110360246
13028,0.1022165811036026
13029,0.1022165811036027
13030,0.10221658110360281
13031,0.10221658110360284
13032,0.10221658110360284
13033,0.10221658110360284
13034,0.10221658110360284
13035,0.10221658110360284
13036,0.10221658110360307
13037,0.10221658110360309
13038,0.10221658110360309
13039,0.1022165811036031
13040,0.1022165811036031
13041,0.1022165811036031
13042,0.10221658110360311
13043,0.10221658110360311
13044,0.10221658110360311
13045,0.10221658110360311
13046,0.10221658110360311
13047,0.10221658110360313
13048,0.10221658110360313
13049,0.10221658110360313
13050,0.10221658110360313
13051,0.10221658110360313
13052,0.10221658110360313
13053,0.10221658110360313
13054,0.10221658110360313
13055,0.10221658110360313
13056,0.10221658110360313
13057,0.10221658110360313
13058,0.10221658110360313
13059,0.10221658110360313
13060,0.10221658110360313
13061,0.10221658110360313
13062,0.10221658110360313
13063,0.10221658110360313
13064,0.10221658110360313
13065,0.10221658110360313
13066,0.10221658110360313
13067,0.10221658110360313
